date,trap_score,risk_category,open,high,low,close,volume,price_return,volume_change,volatility,rolling_max_20,breakout_strength,is_breakout,pv_divergence
2025-05-12,0.5527834932782729,Normal,104630.8792994166,104630.8792994166,103994.061616746,103994.061616746,27389436049.454792,-0.0060863263974706,0.2704413714408602,0.0060863263974706,104630.8792994166,-0.0060863263974706,0,0
2025-05-13,0.22054879460586596,Normal,103994.061616746,103994.061616746,102876.8304286011,102876.8304286011,43090605819.36596,-0.0107432210145064,0.5732564095719566,0.0107432210145063,104630.8792994166,-0.0167641606623225,0,0
2025-05-14,1.253455303696832,Normal,102876.8304286011,104184.49039270742,102876.8304286011,104184.49039270742,33861432519.50822,0.0127109278022894,-0.2141806346038868,0.0127109278022894,104630.8792994166,-0.0042663208958779,0,1
2025-05-15,1.2693546964084148,Normal,104184.49039270742,104184.49039270742,103594.42575090707,103594.42575090707,28398245846.798244,-0.0056636514665108,-0.1613395023840922,0.0056636514665108,104630.8792994166,-0.0099058094077902,0,0
2025-05-16,0.8194208277047609,Normal,103594.42575090707,103708.8513642364,103594.42575090707,103708.8513642364,31823340473.339912,0.0011045537682159,0.1206093730232225,0.0011045537682158,104630.8792994166,-0.0088121971386829,0,0
2025-05-17,1.4945766983256643,Normal,103708.8513642364,103708.8513642364,103556.03493982446,103556.03493982446,25887953182.14765,-0.0014735138071796,-0.1865105046456279,0.0014735138071796,104630.8792994166,-0.0102727260517071,0,0
2025-05-18,1.5902764360690689,Normal,103556.03493982446,103556.03493982446,103212.36483885496,103212.36483885496,18950056010.479057,-0.0033186873287414,-0.26799713066744,0.0033186873287413,104630.8792994166,-0.013557321414669,0,0
2025-05-19,62.76651607751316,High Trap Risk,103212.36483885496,106030.6376831359,103212.36483885496,106030.6376831359,30744060179.802963,0.0273055737912903,0.6223730506549439,0.0273055737912903,106030.6376831359,0.0,1,0
2025-05-20,0.4603203090554518,Normal,106030.6376831359,106030.6376831359,105629.41580436694,105629.41580436694,43339734153.75087,-0.0037840183510728,0.4096945523877981,0.0037840183510729,106030.6376831359,-0.0037840183510729,0,0
2025-05-21,94.64516820632034,High Trap Risk,105629.41580436694,106786.71995834044,105629.41580436694,106786.71995834044,36393687094.25122,0.010956267675634,-0.1602697200416144,0.010956267675634,106786.71995834044,0.0,1,1
2025-05-22,60.84295384631771,High Trap Risk,106786.71995834044,109665.86371625264,106786.71995834044,109665.86371625264,60722883113.84,0.0269616274292852,0.6685004450519616,0.0269616274292852,109665.86371625264,0.0,1,0
2025-05-23,93.01004827029757,High Trap Risk,109665.86371625264,111560.356938144,109665.86371625264,111560.356938144,52218408239.45193,0.0172751406654045,-0.1400538715930918,0.0172751406654046,111560.356938144,0.0,1,1
2025-05-24,0.2536578256669698,Normal,111560.356938144,111560.356938144,107216.66856870624,107216.66856870624,49251745837.96465,-0.0389357697362529,-0.0568125781981594,0.0389357697362529,111560.356938144,-0.0389357697362529,0,0
2025-05-25,1.6724804376504518,Normal,107216.66856870624,107831.36374380375,107216.66856870624,107831.36374380375,27128230116.51716,0.005733205324353,-0.4491925178496729,0.0057332053243531,111560.356938144,-0.0334257911742594,0,1
2025-05-26,0.49422151989368945,Normal,107831.36374380375,108861.81037744328,107831.36374380375,108861.81037744328,29652659665.048733,0.0095560938660459,0.0930554458469652,0.0095560938660458,111560.356938144,-0.0241891173062216,0,0
2025-05-27,0.9730732874413938,Normal,108861.81037744328,109377.71513263127,108861.81037744328,109377.71513263127,27950577137.918888,0.00473907932818,-0.057400669833879,0.0047390793281799,111560.356938144,-0.0195646721238344,0,1
2025-05-28,0.36511501859054823,Normal,109377.71513263127,109377.71513263127,109068.45694901443,109068.45694901443,38978783508.88622,-0.002827433204669,0.3945609536629575,0.002827433204669,111560.356938144,-0.0223367875249021,0,0
2025-05-29,0.8750521909371275,Normal,109068.45694901443,109068.45694901443,107838.18431100152,107838.18431100152,29794278037.284943,-0.0112798206963542,-0.2356283250734963,0.0112798206963542,111560.356938144,-0.0333646532630429,0,0
2025-05-30,0.17884176015823178,Normal,107838.18431100152,107838.18431100152,105745.41660358038,105745.41660358038,38279231892.56757,-0.0194065554867436,0.2847846772680462,0.0194065554867436,111560.356938144,-0.0521237157549414,0,0
2025-05-31,0.2539515272295624,Normal,105745.41660358038,105745.41660358038,104010.91956242644,104010.91956242644,39680060337.610214,-0.0164025741905792,0.0365949987965832,0.0164025741905792,111560.356938144,-0.0676713268307615,0,0
2025-06-01,1.1294609718312412,Normal,104010.91956242644,104687.50742934884,104010.91956242644,104687.50742934884,20432694555.09522,0.0065049695721257,-0.4850639242670616,0.0065049695721257,111560.356938144,-0.0616065571805753,0,1
2025-06-02,0.5614393396414663,Normal,104687.50742934884,105710.00593822816,104687.50742934884,105710.00593822816,17721500507.53389,0.0097671492424191,-0.132689011733171,0.0097671492424191,111560.356938144,-0.0524411283764504,0,1
2025-06-03,0.19758835046580236,Normal,105710.00593822816,105884.74263221148,105710.00593822816,105884.74263221148,26313843058.73954,0.0016529815927304,0.4848541209900827,0.0016529815927304,111560.356938144,-0.0508748310036282,0,0
2025-06-04,0.48663074285741476,Normal,105884.74263221148,105884.74263221148,105434.47745144973,105434.47745144973,25925661121.080395,-0.0042524085110707,-0.0147520047449024,0.0042524085110707,111560.356938144,-0.0549108989503399,0,0
2025-06-05,0.41678641110302694,Normal,105434.47745144973,105434.47745144973,104812.9182188067,104812.9182188067,25812143562.79796,-0.0058952180317793,-0.0043785791132683,0.0058952180317793,111560.356938144,-0.060482405260486,0,0
2025-06-06,0.0439794700160006,Normal,104812.9182188067,104812.9182188067,101650.7387545425,101650.7387545425,39711941132.0234,-0.0301697492828399,0.5384983829571861,0.0301697492828399,111560.356938144,-0.0888274155405939,0,0
2025-06-07,0.30449738909586993,Normal,101650.7387545425,104409.74967959142,101650.7387545425,104409.74967959142,29897390978.090103,0.0271420646701952,-0.2471435511375423,0.0271420646701952,111560.356938144,-0.0640963103274877,0,1
2025-06-08,0.8909721297470736,Normal,104409.74967959142,105681.4546141758,104409.74967959142,105681.4546141758,17749731308.73042,0.012179944291476,-0.4063116971732393,0.012179944291476,111560.356938144,-0.0526970555250896,0,1
2025-06-09,0.7511983865919734,Normal,105681.4546141758,105692.24740699006,105681.4546141758,105692.24740699006,16044679696.270103,0.0001021257026945,-0.0960606998947452,0.0001021257026945,111560.356938144,-0.0526003115462205,0,1
2025-06-10,0.011777752885193445,Normal,105692.24740699006,110261.57485948496,105692.24740699006,110261.57485948496,38222993297.50514,0.0432323804687371,1.382284596581309,0.0432323804687371,111560.356938144,-0.0116419677590236,0,0
2025-06-11,1.135158332574179,Normal,110261.57485948496,110261.57485948496,110212.73252109604,110212.73252109604,36303839182.734825,-0.0004429679011129,-0.0502094145226345,0.0004429679011129,111560.356938144,-0.0120797786421136,0,0
2025-06-12,0.9443614943813213,Normal,110212.73252109604,110212.73252109604,108679.9760916168,108679.9760916168,30338936631.626648,-0.0139072536758477,-0.1643050070017093,0.0139072536758477,110261.57485948496,-0.0143440611099896,0,0
2025-06-13,0.23265676030819527,Normal,108679.9760916168,108679.9760916168,105979.22902375912,105979.22902375912,35865159511.38857,-0.0248504569561274,0.182149524449751,0.0248504569561274,110261.57485948496,-0.0388380615929272,0,0
2025-06-14,0.31084151858544357,Normal,105979.22902375912,106045.56440819205,105979.22902375912,106045.56440819205,49471015505.74361,0.0006259281657734,0.3793613685179526,0.0006259281657734,110261.57485948496,-0.0382364432638088,0,0
2025-06-15,2.00356995587384,Normal,106045.56440819205,106045.56440819205,105482.90611628916,105482.90611628916,17916412455.866283,-0.0053058163728291,-0.6378402126435796,0.005305816372829,110261.57485948496,-0.04333938408993,0,0
2025-06-16,0.8218562791719054,Normal,105482.90611628916,105554.49383061715,105482.90611628916,105554.49383061715,16568441852.649668,0.0006786664964375,-0.075236636047372,0.0006786664964375,110261.57485948496,-0.0426901305814506,0,1
2025-06-17,0.06953641800447125,Normal,105554.49383061715,106951.2720181497,105554.49383061715,106951.2720181497,32095957011.724205,0.0132327685619331,0.9371741348503052,0.013232768561933,110261.57485948496,-0.0300222706373806,0,0
2025-06-18,0.2058901968771817,Normal,106951.2720181497,106951.2720181497,104683.42479835715,104683.42479835715,38603212010.889435,-0.0212044903907986,0.2027437598071377,0.0212044903907986,110261.57485948496,-0.0505901540789389,0,0
2025-06-19,0.9806973181354669,Normal,104683.42479835715,104722.695052907,104683.42479835715,104722.695052907,30339326410.154945,0.0003751334523636,-0.2140724869838126,0.0003751334523635,110261.57485948496,-0.0502339986857306,0,1
2025-06-20,1.2885999300200301,Normal,104722.695052907,104722.695052907,104690.65002458123,104690.65002458123,18063282658.152294,-0.000305998888871,-0.4046247957533332,0.000305998888871,110261.57485948496,-0.0505246260268202,0,0
2025-06-21,0.07683774934732661,Normal,104690.65002458123,104690.65002458123,103290.105144757,103290.105144757,30632751225.407444,-0.013377936611296,0.6958573812486024,0.013377936611296,110261.57485948496,-0.06322664739382,0,0
2025-06-22,0.40960872249752933,Normal,103290.105144757,103290.105144757,101532.5683847329,101532.5683847329,21644463198.719532,-0.0170155384928787,-0.2934208540574324,0.0170155384928786,110261.57485948496,-0.0791663504341935,0,0
2025-06-23,0.01650070580428569,Normal,101532.5683847329,101532.5683847329,100852.58264648831,100852.58264648831,51287142390.02526,-0.0066972179376764,1.3695271127379756,0.0066972179376764,110261.57485948496,-0.0853333740696817,0,0
2025-06-24,0.12939702730881164,Normal,100852.58264648831,105511.62437933136,100852.58264648831,105511.62437933136,50011797128.6837,0.0461965535297601,-0.02486676390825,0.04619655352976,110261.57485948496,-0.0430789283230067,0,1
2025-06-25,1.3667868767349562,Normal,105511.62437933136,105976.06929808448,105511.62437933136,105976.06929808448,31704641076.941063,0.0044018364941795,-0.3660567526625188,0.0044018364941796,110261.57485948496,-0.0388667182276494,0,1
2025-06-26,0.6312759525613382,Normal,105976.06929808448,107238.53045016268,105976.06929808448,107238.53045016268,30468274982.034847,0.0119127002958301,-0.0389963757011407,0.0119127002958301,110261.57485948496,-0.0274170254975478,0,1
2025-06-27,1.1119993354768989,Normal,107238.53045016268,107238.53045016268,106984.01253775664,106984.01253775664,24320699663.15122,-0.0023733812029839,-0.2017697202256594,0.0023733812029839,110261.57485948496,-0.0297253356475741,0,0
2025-06-28,0.7185408350449246,Normal,106984.01253775664,107078.91560644074,106984.01253775664,107078.91560644074,25194306261.888832,0.000887077110242,0.0359202905688289,0.0008870771102421,110261.57485948496,-0.0288646272021792,0,0
2025-06-29,3.117429237820017,Normal,107078.91560644074,107331.58548463575,107078.91560644074,107331.58548463575,8960877693.57604,0.002359660412734,-0.6443292543787535,0.002359660412734,110261.57485948496,-0.0265730775075824,0,1
2025-06-30,0.17206876803934135,Normal,107331.58548463575,108396.61631317894,107331.58548463575,108396.61631317894,14881078675.366829,0.0099228090569447,0.6606719993550318,0.0099228090569447,110212.73252109604,-0.0164782794725598,0,0
2025-07-01,0.25378861363077126,Normal,108396.61631317894,108396.61631317894,107132.79910701896,107132.79910701896,22489515582.41552,-0.0116591942548147,0.511282620905916,0.0116591942548147,108679.9760916168,-0.0142360813853471,0,0
2025-07-02,0.44604099590827717,Normal,107132.79910701896,107132.79910701896,105613.39974163056,105613.39974163056,25033160828.30909,-0.0141823921157012,0.1131036031688668,0.0141823921157012,108396.61631317894,-0.0256762311058411,0,0
2025-07-03,67.90158717577329,High Trap Risk,105613.39974163056,108824.44423167944,105613.39974163056,108824.44423167944,36395184773.06136,0.0304037602984497,0.4538789177554987,0.0304037602984496,108824.44423167944,0.0,1,0
2025-07-04,95.5043582148621,High Trap Risk,108824.44423167944,109602.20483914016,108824.44423167944,109602.20483914016,29892049537.628605,0.0071469292855281,-0.1786811985151999,0.0071469292855281,109602.20483914016,0.0,1,1
2025-07-05,0.9846120102599409,Normal,109602.20483914016,109602.20483914016,108040.8919400104,108040.8919400104,24248906784.57383,-0.0142452690748443,-0.188784069354331,0.0142452690748443,109602.20483914016,-0.0142452690748443,0,0
2025-07-06,3.5227662619475275,Normal,108040.8919400104,108217.46849992426,108040.8919400104,108217.46849992426,10042942280.966904,0.0016343493351749,-0.5858393794743846,0.0016343493351748,109602.20483914016,-0.0126342014857113,0,1
2025-07-07,0.3280878078975792,Normal,108217.46849992426,109215.19771840284,108217.46849992426,109215.19771840284,14638669497.351295,0.0092196688049421,0.4576076500105035,0.0092196688049422,109602.20483914016,-0.0035310158340822,0,0
2025-07-08,0.18046868898260296,Normal,109215.19771840284,109215.19771840284,108300.71675785031,108300.71675785031,25493246475.80407,-0.0083732024448685,0.7415002422465231,0.0083732024448684,109602.20483914016,-0.0118746523685358,0,0
2025-07-09,1.5174836350889613,Normal,108300.71675785031,108953.19187727802,108300.71675785031,108953.19187727802,20488865138.27645,0.0060246611376226,-0.1963022380173248,0.0060246611376227,109602.20483914016,-0.0059215319875606,0,1
2025-07-10,58.641973683306546,Risky,108953.19187727802,111327.53054245668,108953.19187727802,111327.53054245668,37078460440.66385,0.0217922818438678,0.8096883448852128,0.0217922818438678,111327.53054245668,0.0,1,0
2025-07-11,55.47449947793937,Risky,111327.53054245668,115879.65030112496,111327.53054245668,115879.65030112496,56204086624.04028,0.0408894344147179,0.5158150029983826,0.0408894344147178,115879.65030112496,0.0,1,0
2025-07-12,88.03657280716855,High Trap Risk,115879.65030112496,117571.02510036016,115879.65030112496,117571.02510036016,64185145923.88688,0.0145959605059213,0.1420014055780927,0.0145959605059213,117571.02510036016,0.0,1,0
2025-07-13,4.104715177498159,Normal,117571.02510036016,117571.02510036016,117418.95745007684,117418.95745007684,24351256098.393543,-0.0012934109416288,-0.6206091651287953,0.0012934109416288,117571.02510036016,-0.0012934109416288,0,0
2025-07-14,88.52268933012401,High Trap Risk,117418.95745007684,119117.55666327637,117418.95745007684,119117.55666327637,27310851454.97692,0.0144661411588646,0.1215376876094134,0.0144661411588646,119117.55666327637,0.0,1,0
2025-07-15,37.50602612595142,Risky,119117.55666327637,119833.67446712356,119117.55666327637,119833.67446712356,68915956378.80447,0.0060118577303556,1.5233909859022634,0.0060118577303556,119833.67446712356,0.0,1,0
2025-07-16,0.4057917824477684,Normal,119833.67446712356,119833.67446712356,117678.19493404306,117678.19493404306,80299520980.2335,-0.0179872606148938,0.1651803907190661,0.0179872606148938,119833.67446712356,-0.0179872606148938,0,0
2025-07-17,1.8384999323055822,Normal,117678.19493404306,118748.1627367753,117678.19493404306,118748.1627367753,50374263848.76278,0.0090923199776469,-0.3726704314816164,0.0090923199776469,119833.67446712356,-0.0090584865662788,0,1
2025-07-18,1.1169137959236475,Normal,118748.1627367753,119445.36520434044,118748.1627367753,119445.36520434044,49282617205.72662,0.0058712695126965,-0.0216707215079822,0.0058712695126964,119833.67446712356,-0.0032404018695901,0,1
2025-07-19,0.46873812979766405,Normal,119445.36520434044,119445.36520434044,117988.94664455787,117988.94664455787,58896449260.69391,-0.0121931776698996,0.1950755174960585,0.0121931776698996,119833.67446712356,-0.0153940687437719,0,0
2025-07-20,3.157304416775665,Normal,117988.94664455787,117988.94664455787,117901.62655900871,117901.62655900871,23934511126.349533,-0.0007400700492072,-0.5936170783333987,0.0007400700492073,119833.67446712356,-0.0161227461037666,0,0
2025-07-21,0.25822524758349075,Normal,117901.62655900871,117901.62655900871,117256.9208222684,117256.9208222684,36702153882.06748,-0.005468166602584,0.5334407161407209,0.0054681666025841,119833.67446712356,-0.0215027508445641,0,0
2025-07-22,0.5022447946122345,Normal,117256.9208222684,117482.46977767294,117256.9208222684,117482.46977767294,46344384345.39471,0.0019235449287162,0.2627156568061357,0.0019235449287161,119833.67446712356,-0.0196205674231885,0,0
2025-07-23,81.48489121111402,High Trap Risk,117482.46977767294,119955.79570607652,117482.46977767294,119955.79570607652,58939000420.94166,0.0210527232963706,0.2717614281307956,0.0210527232963706,119955.79570607652,0.0,1,0
2025-07-24,1.2373632845213594,Normal,119955.79570607652,119955.79570607652,118629.05588130427,118629.05588130427,45225685167.61703,-0.0110602394570672,-0.2326696271634112,0.0110602394570672,119955.79570607652,-0.0110602394570672,0,0
2025-07-25,0.7045887129251024,Normal,118629.05588130427,118629.05588130427,118354.43517438594,118354.43517438594,51940414419.3327,-0.0023149531527343,0.1484715870379698,0.0023149531527343,119955.79570607652,-0.0133495886736004,0,0
2025-07-26,0.1580742478578916,Normal,118354.43517438594,118354.43517438594,117540.8083708574,117540.8083708574,91617702596.10349,-0.0068744935695036,0.7639001078513252,0.0068744935695035,119955.79570607652,-0.0201323105816119,0,0
2025-07-27,4.069422129021373,Normal,117540.8083708574,117959.54234360624,117540.8083708574,117959.54234360624,25145925063.881348,0.0035624561252605,-0.725534210623714,0.0035624561252606,119955.79570607652,-0.0166415749294984,0,1
2025-07-28,0.48352779913292165,Normal,117959.54234360624,119418.91405141471,117959.54234360624,119418.91405141471,30220402191.467663,0.0123717986592168,0.2018011711517864,0.0123717986592169,119955.79570607652,-0.0044756624846814,0,0
2025-07-29,0.28446836164513883,Normal,119418.91405141471,119418.91405141471,118003.30201607826,118003.30201607826,43433742203.62158,-0.0118541693883347,0.4372324341826441,0.0118541693883347,119955.79570607652,-0.0162767766117977,0,0
2025-07-30,0.9451668189872892,Normal,118003.30201607826,118003.30201607826,117853.30892863822,117853.30892863822,42860287143.68828,-0.0012710922904479,-0.0132029853021848,0.001271092290448,119955.79570607652,-0.0175271796169811,0,0
2025-07-31,0.9380975229893378,Normal,117853.30892863822,117853.30892863822,117833.24087995924,117833.24087995924,43054424656.58649,-0.000170279891684,0.0045295429834002,0.000170279891684,119955.79570607652,-0.0176944749824185,0,0
2025-08-01,0.3888691397086747,Normal,117833.24087995924,117833.24087995924,115700.00243915782,115700.00243915782,45238249453.35885,-0.0181038765026807,0.0507224243313231,0.0181038765026807,119955.79570607652,-0.0354780128952378,0,0
2025-08-02,0.11254335793931913,Normal,115700.00243915782,115700.00243915782,113234.6051343189,113234.6051343189,65794680822.25255,-0.0213085328683149,0.4544037759482187,0.0213085328683149,119955.79570607652,-0.0560305613596721,0,0
2025-08-03,1.0975816766030295,Normal,113234.6051343189,113234.6051343189,112554.90232221724,112554.90232221724,33543439044.09785,-0.0060026068117198,-0.4901800780109103,0.0060026068117197,119955.79570607652,-0.0616968387421098,0,0
2025-08-04,0.6540456921357453,Normal,112554.90232221724,114199.10966460756,112554.90232221724,114199.10966460756,24689273719.085533,0.0146080473481586,-0.2639611672903365,0.0146080473481586,119955.79570607652,-0.0479900617355276,0,1
2025-08-05,0.2568274801960149,Normal,114199.10966460756,115138.68613070175,114199.10966460756,115138.68613070175,32488023582.82734,0.0082275288209658,0.3158760339601705,0.0082275288209658,119955.79570607652,-0.0401573725306108,0,0
2025-08-06,0.3382400314450579,Normal,115138.68613070175,115138.68613070175,114128.35408881678,114128.35408881678,37316213251.97167,-0.0087749137656311,0.1486144473157928,0.0087749137656311,119955.79570607652,-0.0485799088152315,0,0
2025-08-07,0.7333960367138538,Normal,114128.35408881678,115022.09576830892,114128.35408881678,115022.09576830892,32052509631.058872,0.0078310222435751,-0.1410567461754625,0.0078310222435751,119955.79570607652,-0.0411293169181793,0,1
2025-08-08,0.2711481600572285,Normal,115022.09576830892,117463.47451085236,115022.09576830892,117463.47451085236,38289687095.00489,0.0212253022015975,0.1945924838878199,0.0212253022015974,119955.79570607652,-0.0207769968975154,0,0
2025-08-09,0.900383367391742,Normal,117463.47451085236,117463.47451085236,116688.36663186055,116688.36663186055,33017415812.97353,-0.0065987140446811,-0.137694290082594,0.0065987140446811,119955.79570607652,-0.0272386094809627,0,0
2025-08-10,1.0689302414367863,Normal,116688.36663186055,116688.36663186055,116510.08393213755,116510.08393213755,27638785406.21056,-0.0015278532459491,-0.1629028279266345,0.0015278532459492,119955.79570607652,-0.0287248461290013,0,0
2025-08-11,0.22996521990950458,Normal,116510.08393213755,119266.92516880557,116510.08393213755,119266.92516880557,37157754754.85189,0.023661825171062,0.3444062106470993,0.0236618251710621,119955.79570607652,-0.0057427032451092,0,0
2025-08-12,0.265454013676547,Normal,119266.92516880557,119266.92516880557,118773.79960860992,118773.79960860992,61739781527.95854,-0.0041346379937078,0.6615584535526018,0.0041346379937078,119418.91405141471,-0.005402112788658,0,0
2025-08-13,95.23036194426253,High Trap Risk,118773.79960860992,120202.53485503166,118773.79960860992,120202.53485503166,46941089789.57991,0.012029043872721,-0.2396945919168359,0.0120290438727209,120202.53485503166,0.0,1,1
2025-08-14,75.48966108217282,High Trap Risk,120202.53485503166,123560.99363577303,120202.53485503166,123560.99363577303,61818118105.53991,0.0279399996413702,0.3169297598894356,0.0279399996413702,123560.99363577303,0.0,1,0
2025-08-15,0.13409683012888343,Normal,123560.99363577303,123560.99363577303,118405.59579823952,118405.59579823952,73822008367.99681,-0.0417235058236123,0.1941807779066175,0.0417235058236124,123560.99363577303,-0.0417235058236124,0,0
2025-08-16,1.0019917828703988,Normal,118405.59579823952,118405.59579823952,117339.79190213275,117339.79190213275,44268714220.021,-0.0090012966779279,-0.400331754734374,0.0090012966779278,123560.99363577303,-0.0503492368471787,0,0
2025-08-17,1.634936794013448,Normal,117339.79190213275,117501.21653394958,117339.79190213275,117501.21653394958,23202714236.542347,0.0013757023870595,-0.4758665426508216,0.0013757023870595,123560.99363577303,-0.0490428000254365,0,1
2025-08-18,0.7952080913422597,Normal,117501.21653394958,117542.83687778088,117501.21653394958,117542.83687778088,20906566026.645443,0.0003542120248538,-0.0989603279378694,0.0003542120248539,123560.99363577303,-0.048705959550084,0,1
2025-08-19,0.027367177281191,Normal,117542.83687778088,117542.83687778088,116256.41276740946,116256.41276740946,47337926940.98573,-0.0109443003465112,1.2642612316462438,0.0109443003465112,123560.99363577303,-0.0591172072466141,0,0
2025-08-20,0.14418521579063587,Normal,116256.41276740946,116256.41276740946,112778.34483555844,112778.34483555844,46156885037.403885,-0.0299172135889783,-0.0249491682441904,0.0299172135889783,123560.99363577303,-0.0872657987196117,0,0
2025-08-21,0.3148742671302019,Normal,112778.34483555844,114252.39755195397,112778.34483555844,114252.39755195397,42166369117.006935,0.0130703524559154,-0.0864554858319225,0.0130703524559155,123560.99363577303,-0.0753360410103085,0,1
2025-08-22,0.31722951436067315,Normal,114252.39755195397,114252.39755195397,112414.39987336512,112414.39987336512,32048202090.65466,-0.0160871694421383,-0.2399582235377084,0.0160871694421384,123560.99363577303,-0.0902112667956142,0,0
2025-08-23,0.035736614990876915,Normal,112414.39987336512,116834.24948202296,112414.39987336512,116834.24948202296,50878158870.82928,0.0393174683460197,0.5875511121313568,0.0393174683460197,123560.99363577303,-0.0544406770762853,0,0
2025-08-24,0.801361041297584,Normal,116834.24948202296,116834.24948202296,115359.98346714744,115359.98346714744,27306719885.257973,-0.0126184404094825,-0.4632919018436782,0.0126184404094825,123560.99363577303,-0.0663721610462289,0,0
2025-08-25,0.07849498021545287,Normal,115359.98346714744,115359.98346714744,113399.54847314973,113399.54847314973,40682656776.69001,-0.0169940644500526,0.4898404842338195,0.0169940644500526,123560.99363577303,-0.0822382927137726,0,0
2025-08-26,0.055828129029785206,Normal,113399.54847314973,113399.54847314973,110185.35443900424,110185.35443900424,52854872363.936554,-0.028343975592694,0.2991991318084435,0.0283439755926941,123560.99363577303,-0.1082513081450027,0,0
2025-08-27,0.26387264693686197,Normal,110185.35443900424,111842.70999260596,110185.35443900424,111842.70999260596,43023800053.0546,0.0150415230956959,-0.1860012496707833,0.0150415230956959,123560.99363577303,-0.0948380496009092,0,1
2025-08-28,0.30006509576798207,Normal,111842.70999260596,111842.70999260596,111216.08479629167,111216.08479629167,36957904262.99581,-0.0056027361672094,-0.1409893078384211,0.0056027361672094,123560.99363577303,-0.099909433197592,0,0
2025-08-29,0.2592143473434056,Normal,111216.08479629167,112525.59740669793,111216.08479629167,112525.59740669793,34222495087.206898,0.0117744893897748,-0.0740141853370118,0.0117744893897749,123560.99363577303,-0.0893113263689405,0,1
2025-08-30,0.023441844055448958,Normal,112525.59740669793,112525.59740669793,108480.30666639366,108480.30666639366,51702115726.38959,-0.0359499601293693,0.5107640630713961,0.0359499601293693,123560.99363577303,-0.1220505478762454,0,0
2025-08-31,0.5037060575018663,Normal,108480.30666639366,108781.95727925688,108480.30666639366,108781.95727925688,27799981330.792213,0.0027806946913495,-0.4623047637371122,0.0027806946913495,123560.99363577303,-0.1196092384954515,0,1
2025-09-01,0.1782833186195948,Normal,108781.95727925688,108781.95727925688,108253.36092385623,108253.36092385623,26140904019.246822,-0.0048592282086235,-0.0596790800613862,0.0048592282086235,123560.99363577303,-0.123887258118366,0,0
2025-09-02,0.03926689482339924,Normal,108253.36092385623,109162.68557992298,108253.36092385623,109162.68557992298,42999610648.39302,0.0083999669692136,0.6449167410864445,0.0083999669692135,123560.99363577303,-0.1165279400252532,0,0
2025-09-03,0.16891467608492408,Normal,109162.68557992298,111190.18209845416,109162.68557992298,111190.18209845416,50235464642.845955,0.0185731645182616,0.1682771979872184,0.0185731645182616,118405.59579823952,-0.0609381140404906,0,0
2025-09-04,0.9519741880339447,Normal,111190.18209845416,111711.51977725116,111190.18209845416,111711.51977725116,36406080683.42747,0.004688702446187,-0.2752912520614644,0.004688702446187,117542.83687778088,-0.049610144313541,0,1
2025-09-05,0.3470240076123031,Normal,111711.51977725116,111711.51977725116,110724.736377486,110724.736377486,38708366685.43147,-0.0088333181907539,0.063239051245965,0.0088333181907539,117542.83687778088,-0.0580052403140842,0,0
2025-09-06,0.1984311808008587,Normal,110724.736377486,110724.736377486,110662.18112628513,110662.18112628513,56020470627.40665,-0.0005649618436445,0.4472444958131201,0.0005649618436444,117542.83687778088,-0.0585374314102198,0,0
2025-09-07,1.7458398861708937,Normal,110662.18112628513,110662.18112628513,110209.1888247784,110209.1888247784,19340758702.076332,-0.0040934698457623,-0.6547555119500489,0.0040934698457622,116834.24948202296,-0.0567047820875842,0,0
2025-09-08,0.31643306543701927,Normal,110209.1888247784,111131.9923868407,110209.1888247784,111131.9923868407,22147049159.335133,0.0083731998384406,0.1450972270781461,0.0083731998384406,116834.24948202296,-0.0488063827213581,0,0
2025-09-09,0.12129319109998099,Normal,111131.9923868407,112025.12878118773,111131.9923868407,112025.12878118773,37159847899.8603,0.0080367171969535,0.6778690304300503,0.0080367171969534,116834.24948202296,-0.0411619086197425,0,0
2025-09-10,0.35003165624853033,Normal,112025.12878118773,112025.12878118773,111547.43956434788,111547.43956434788,45338021458.38368,-0.0042641255764399,0.220080921228801,0.00426412557644,116834.24948202296,-0.045250514648862,0,0
2025-09-11,0.2738312638963925,Normal,111547.43956434788,113975.32489468766,111547.43956434788,113975.32489468766,52205187155.05567,0.0217654958269051,0.1514659324729343,0.0217654958269052,116834.24948202296,-0.0244699187097119,0,0
2025-09-12,1.1731676870649121,Normal,113975.32489468766,115503.16663193036,113975.32489468766,115503.16663193036,43752917632.95067,0.0134050219962471,-0.1619047834653049,0.0134050219962471,115503.16663193036,0.0,0,1
2025-09-13,90.72113341351607,High Trap Risk,115503.16663193036,116160.14344594492,115503.16663193036,116160.14344594492,51192951485.864395,0.0056879549987414,0.1700465764438661,0.0056879549987414,116160.14344594492,0.0,1,0
2025-09-14,2.6783197280760387,Normal,116160.14344594492,116160.14344594492,115970.58488443034,115970.58488443034,30063858747.76022,-0.0016318726534871,-0.4127344121570804,0.0016318726534871,116160.14344594492,-0.0016318726534871,0,0
2025-09-15,1.207545031666126,Normal,115970.58488443034,115970.58488443034,115373.55555886828,115373.55555886828,26889399414.610912,-0.005148109981139,-0.1055905484317047,0.005148109981139,116160.14344594492,-0.0067715815747307,0,0
2025-09-16,0.24477952166369293,Normal,115373.55555886828,115397.25272727507,115373.55555886828,115397.25272727507,46947581231.08198,0.0002053951470248,0.7459512764562541,0.0002053951470248,116160.14344594492,-0.006567577277699,0,0
