date,open,high,low,close,volume
2025-10-30,112950.34863259472,112950.34863259472,110046.66925837283,110046.66925837283,64235327509.05742
2025-10-31,110046.66925837283,110046.66925837283,108240.76528725718,108240.76528725718,72648897659.94229
2025-11-01,108240.76528725718,109573.90555629115,108240.76528725718,109573.90555629115,58800487940.5146
2025-11-02,109573.90555629115,110014.13556776087,109573.90555629115,110014.13556776087,24938475577.849922
2025-11-03,110014.13556776087,110650.2092823146,110014.13556776087,110650.2092823146,35098774843.7742
2025-11-04,110650.2092823146,110650.2092823146,106521.08673825761,106521.08673825761,75068433317.86293
2025-11-05,106521.08673825761,106521.08673825761,101635.2740227234,101635.2740227234,108965721650.60309
2025-11-06,101635.2740227234,103877.95965955159,101635.2740227234,103877.95965955159,77083907216.62631
2025-11-07,103877.95965955159,103877.95965955159,101322.6402945857,101322.6402945857,64118217249.57436
2025-11-08,101322.6402945857,103396.084215925,101322.6402945857,103396.084215925,93627003785.31018
2025-11-09,103396.084215925,103396.084215925,102290.13714655167,102290.13714655167,51095924202.31797
2025-11-10,102290.13714655167,104709.67861656273,102290.13714655167,104709.67861656273,59952468437.71812
2025-11-11,104709.67861656273,105909.07272321742,104709.67861656273,105909.07272321742,67546556819.52642
2025-11-12,105909.07272321742,105909.07272321742,102960.77564500563,102960.77564500563,71008299178.73956
2025-11-13,102960.77564500563,102960.77564500563,101521.70859453593,101521.70859453593,63332414142.58827
2025-11-14,101521.70859453593,101521.70859453593,99730.4533956204,99730.4533956204,100463341916.4732
2025-11-15,99730.4533956204,99730.4533956204,94456.39368235337,94456.39368235337,113198323665.38873
2025-11-16,94456.39368235337,95508.31019889197,94456.39368235337,95508.31019889197,39062120798.23745
2025-11-17,95508.31019889197,95508.31019889197,94411.32947182967,94411.32947182967,72645149972.7847
2025-11-18,94411.32947182967,94411.32947182967,92036.7255045672,92036.7255045672,95794596045.06412
2025-11-19,92036.7255045672,92819.75921500899,92036.7255045672,92819.75921500899,103837258806.01602
2025-11-20,92819.75921500899,92819.75921500899,91363.27838693369,91363.27838693369,82897875507.45229
2025-11-21,91363.27838693369,91363.27838693369,86649.97257918229,86649.97257918229,99171039191.1295
2025-11-22,86649.97257918229,86649.97257918229,85051.8019295002,85051.8019295002,135093457122.46469
2025-11-23,85051.8019295002,85051.8019295002,84682.62429147748,84682.62429147748,42644968955.2184
2025-11-24,84682.62429147748,86783.84766839583,84682.62429147748,86783.84766839583,60446592409.29218
2025-11-25,86783.84766839583,88229.35740719768,86783.84766839583,88229.35740719768,77606296173.43544
2025-11-26,88229.35740719768,88229.35740719768,87310.33159950442,87310.33159950442,67956444142.18749
2025-11-27,87310.33159950442,90474.22677969698,87310.33159950442,90474.22677969698,69690430587.90018
2025-11-28,90474.22677969698,91279.06057176423,90474.22677969698,91279.06057176423,59295194347.668594
2025-11-29,91279.06057176423,91279.06057176423,90950.37695910994,90950.37695910994,62833195066.53989
2025-11-30,90950.37695910994,90950.37695910994,90841.45258193677,90841.45258193677,39253888201.69327
2025-12-01,90841.45258193677,90841.45258193677,90406.28448571145,90406.28448571145,40334819409.843475
2025-12-02,90406.28448571145,90406.28448571145,86281.49519776918,86281.49519776918,92988982967.24597
2025-12-03,86281.49519776918,91344.73275150165,86281.49519776918,91344.73275150165,83138039128.81346
2025-12-04,91344.73275150165,93619.43750817103,91344.73275150165,93619.43750817103,81429135004.88295
2025-12-05,93619.43750817103,93619.43750817103,92140.70419795791,92140.70419795791,67878296355.02588
2025-12-06,92140.70419795791,92140.70419795791,89307.09154512963,89307.09154512963,50193142876.74388
2025-12-07,89307.09154512963,89307.09154512963,89244.7620814118,89244.7620814118,24818678152.49986
2025-12-08,89244.7620814118,90162.90714007126,89244.7620814118,90162.90714007126,33912893266.90874
2025-12-09,90162.90714007126,90618.0535204608,90162.90714007126,90618.0535204608,45466493941.40448
2025-12-10,90618.0535204608,92723.21372069631,90618.0535204608,92723.21372069631,54575121853.64529
2025-12-11,92723.21372069631,92723.21372069631,92005.13714957413,92005.13714957413,52189659395.756485
2025-12-12,92005.13714957413,92494.17691640415,92005.13714957413,92494.17691640415,53232377699.408394
2025-12-13,92494.17691640415,92494.17691640415,90307.26028567803,90307.26028567803,67750393558.62937
2025-12-14,90307.26028567803,90307.26028567803,90257.4292885891,90257.4292885891,35222775785.402145
2025-12-15,90257.4292885891,90257.4292885891,88230.77409367911,88230.77409367911,33808538697.042442
2025-12-16,88230.77409367911,88230.77409367911,86413.9190195637,86413.9190195637,50630498834.055145
2025-12-17,86413.9190195637,87821.88919109134,86413.9190195637,87821.88919109134,48317754254.70281
2025-12-18,87821.88919109134,87821.88919109134,86064.94716216,86064.94716216,48886793507.656334
2025-12-19,86064.94716216,86064.94716216,85450.3312009302,85450.3312009302,58649139178.511856
2025-12-20,85450.3312009302,88103.86075721023,85450.3312009302,88103.86075721023,51932451056.500565
2025-12-21,88103.86075721023,88347.94310567998,88103.86075721023,88347.94310567998,17103607834.780054
2025-12-22,88347.94310567998,88577.42038358838,88347.94310567998,88577.42038358838,22541294542.323105
2025-12-23,88577.42038358838,88577.42038358838,88491.12020788102,88491.12020788102,41948947368.210236
2025-12-24,88491.12020788102,88491.12020788102,87406.43636737975,87406.43636737975,46353794741.509995
2025-12-25,87406.43636737975,87642.60888119951,87406.43636737975,87642.60888119951,29100645180.040016
2025-12-26,87642.60888119951,87642.60888119951,87229.78066010943,87229.78066010943,22773603342.32636
2025-12-27,87229.78066010943,87305.95655961394,87229.78066010943,87305.95655961394,47130449135.786705
2025-12-28,87305.95655961394,87807.003210775,87305.95655961394,87807.003210775,15670944599.660688
2025-12-29,87807.003210775,87822.90829076794,87807.003210775,87822.90829076794,17428479525.19913
2025-12-30,87822.90829076794,87822.90829076794,87156.56266080117,87156.56266080117,53957962807.988785
2025-12-31,87156.56266080117,88414.62856073362,87156.56266080117,88414.62856073362,39734225800.079216
2026-01-01,88414.62856073362,88414.62856073362,87520.18048742875,87520.18048742875,37245075349.02766
2026-01-02,87520.18048742875,88727.67004249741,87520.18048742875,88727.67004249741,21163124465.205833
2026-01-03,88727.67004249741,89926.27924953419,88727.67004249741,89926.27924953419,50705395175.73333
